country,year,type,age,f,m,total
Netherlands Antilles,1998,sp,3544,2,0,2
Netherlands Antilles,1998,sp,4554,1,0,1
Netherlands Antilles,1998,sp,5564,0,1,1
Netherlands Antilles,1998,sp,65,0,2,2
Netherlands Antilles,1999,sp,014,0,0,0
Netherlands Antilles,1999,sp,1524,1,0,1
Netherlands Antilles,1999,sp,2534,1,1,2
Netherlands Antilles,1999,sp,3544,0,0,0
Netherlands Antilles,1999,sp,4554,0,1,1
Netherlands Antilles,1999,sp,5564,0,0,0
Netherlands Antilles,1999,sp,65,0,0,0
Netherlands Antilles,2000,sp,014,0,0,0
Netherlands Antilles,2000,sp,1524,0,0,0
Netherlands Antilles,2000,sp,2534,1,1,2
Netherlands Antilles,2000,sp,3544,0,2,2
Netherlands Antilles,2000,sp,4554,0,0,0
Netherlands Antilles,2000,sp,5564,1,0,1
Netherlands Antilles,2000,sp,65,0,0,0
Netherlands Antilles,2001,sp,014,0,0,0
Netherlands Antilles,2001,sp,1524,0,0,0
Netherlands Antilles,2001,sp,2534,1,1,2
Netherlands Antilles,2001,sp,3544,0,5,5
Netherlands Antilles,2001,sp,4554,0,0,0
Netherlands Antilles,2001,sp,5564,1,0,1
Netherlands Antilles,2001,sp,65,0,0,0
Netherlands Antilles,2002,sp,014,0,0,0
Netherlands Antilles,2002,sp,1524,1,1,2
Netherlands Antilles,2002,sp,2534,0,1,1
Netherlands Antilles,2002,sp,3544,0,3,3
Netherlands Antilles,2002,sp,4554,1,2,3
Netherlands Antilles,2002,sp,5564,0,3,3
Netherlands Antilles,2002,sp,65,1,1,2
Netherlands Antilles,2003,sp,014,0,0,0
Netherlands Antilles,2003,sp,1524,0,0,0
Netherlands Antilles,2003,sp,2534,1,2,3
Netherlands Antilles,2003,sp,3544,1,1,2
Netherlands Antilles,2003,sp,4554,0,0,0
Netherlands Antilles,2003,sp,5564,1,0,1
Netherlands Antilles,2003,sp,65,0,3,3
Netherlands Antilles,2004,sp,014,0,1,1
Netherlands Antilles,2004,sp,1524,0,1,1
Netherlands Antilles,2004,sp,2534,NA,0,NA
Netherlands Antilles,2004,sp,3544,1,4,5
Netherlands Antilles,2004,sp,4554,0,3,3
Netherlands Antilles,2004,sp,5564,0,0,0
Netherlands Antilles,2004,sp,65,0,1,1
Netherlands Antilles,2006,ep,014,0,0,0
Netherlands Antilles,2006,ep,1524,0,0,0
Netherlands Antilles,2006,ep,2534,0,0,0
Netherlands Antilles,2006,ep,3544,0,0,0
Netherlands Antilles,2006,ep,4554,0,0,0
Netherlands Antilles,2006,ep,5564,0,0,0
Netherlands Antilles,2006,ep,65,0,0,0
Netherlands Antilles,2006,sn,014,0,0,0
Netherlands Antilles,2006,sn,1524,0,0,0
Netherlands Antilles,2006,sn,2534,0,0,0
Netherlands Antilles,2006,sn,3544,0,0,0
Netherlands Antilles,2006,sn,4554,0,0,0
Netherlands Antilles,2006,sn,5564,0,0,0
Netherlands Antilles,2006,sn,65,0,0,0
Netherlands Antilles,2006,sp,014,1,0,1
Netherlands Antilles,2006,sp,1524,0,0,0
Netherlands Antilles,2006,sp,2534,0,0,0
Netherlands Antilles,2006,sp,3544,0,2,2
Netherlands Antilles,2006,sp,4554,0,1,1
Netherlands Antilles,2006,sp,5564,0,1,1
Netherlands Antilles,2006,sp,65,0,0,0
New Caledonia,1995,sp,014,2,3,5
New Caledonia,1995,sp,1524,1,2,3
New Caledonia,1995,sp,2534,1,3,4
New Caledonia,1995,sp,3544,3,4,7
New Caledonia,1995,sp,4554,3,2,5
New Caledonia,1995,sp,5564,0,2,2
New Caledonia,1995,sp,65,1,3,4
New Caledonia,1996,sp,014,0,1,1
New Caledonia,1996,sp,1524,2,3,5
New Caledonia,1996,sp,2534,2,1,3
New Caledonia,1996,sp,3544,1,3,4
New Caledonia,1996,sp,4554,2,5,7
New Caledonia,1996,sp,5564,1,8,9
New Caledonia,1996,sp,65,1,3,4
New Caledonia,1999,sp,014,0,0,0
New Caledonia,1999,sp,1524,0,0,0
New Caledonia,1999,sp,2534,4,6,10
New Caledonia,1999,sp,3544,1,1,2
New Caledonia,1999,sp,4554,0,2,2
New Caledonia,1999,sp,5564,2,1,3
New Caledonia,1999,sp,65,3,7,10
New Caledonia,2000,sp,014,1,1,2
New Caledonia,2000,sp,1524,8,1,9
New Caledonia,2000,sp,2534,1,3,4
New Caledonia,2000,sp,3544,1,4,5
New Caledonia,2000,sp,4554,3,2,5
New Caledonia,2000,sp,5564,2,3,5
New Caledonia,2000,sp,65,4,4,8
New Caledonia,2001,sp,014,1,0,1
New Caledonia,2001,sp,1524,1,1,2
New Caledonia,2001,sp,2534,2,8,10
New Caledonia,2001,sp,3544,1,1,2
New Caledonia,2001,sp,4554,0,5,5
New Caledonia,2001,sp,5564,0,6,6
New Caledonia,2001,sp,65,3,6,9
New Caledonia,2002,sp,014,0,0,0
New Caledonia,2002,sp,1524,4,2,6
New Caledonia,2002,sp,2534,2,2,4
New Caledonia,2002,sp,3544,2,1,3
New Caledonia,2002,sp,4554,3,1,4
New Caledonia,2002,sp,5564,0,1,1
New Caledonia,2002,sp,65,0,3,3
New Caledonia,2003,sp,014,0,0,0
New Caledonia,2003,sp,1524,0,1,1
New Caledonia,2003,sp,2534,2,1,3
New Caledonia,2003,sp,3544,2,1,3
New Caledonia,2003,sp,4554,0,1,1
New Caledonia,2003,sp,5564,0,1,1
New Caledonia,2003,sp,65,3,3,6
New Caledonia,2004,sp,014,0,0,0
New Caledonia,2004,sp,1524,2,2,4
New Caledonia,2004,sp,2534,1,1,2
New Caledonia,2004,sp,3544,0,3,3
New Caledonia,2004,sp,4554,0,2,2
New Caledonia,2004,sp,5564,1,1,2
New Caledonia,2004,sp,65,0,2,2
New Caledonia,2005,sp,014,0,0,0
New Caledonia,2005,sp,1524,1,2,3
New Caledonia,2005,sp,2534,2,1,3
New Caledonia,2005,sp,3544,1,0,1
New Caledonia,2005,sp,4554,2,0,2
New Caledonia,2005,sp,5564,0,3,3
New Caledonia,2005,sp,65,4,0,4
New Caledonia,2006,ep,014,0,0,0
New Caledonia,2006,ep,1524,1,1,2
New Caledonia,2006,ep,2534,0,0,0
New Caledonia,2006,ep,3544,0,0,0
New Caledonia,2006,ep,4554,3,2,5
New Caledonia,2006,ep,5564,1,0,1
New Caledonia,2006,ep,65,2,0,2
New Caledonia,2006,sn,014,0,1,1
New Caledonia,2006,sn,1524,0,1,1
New Caledonia,2006,sn,2534,0,1,1
New Caledonia,2006,sn,3544,2,1,3
New Caledonia,2006,sn,4554,1,2,3
New Caledonia,2006,sn,5564,2,2,4
New Caledonia,2006,sn,65,4,5,9
New Caledonia,2006,sp,014,0,0,0
New Caledonia,2006,sp,1524,1,0,1
New Caledonia,2006,sp,2534,0,3,3
New Caledonia,2006,sp,3544,0,1,1
New Caledonia,2006,sp,4554,0,1,1
New Caledonia,2006,sp,5564,0,NA,NA
New Caledonia,2006,sp,65,2,1,3
New Caledonia,2007,ep,014,0,0,0
New Caledonia,2007,ep,1524,0,2,2
New Caledonia,2007,ep,2534,0,1,1
New Caledonia,2007,ep,3544,0,0,0
New Caledonia,2007,ep,4554,3,1,4
New Caledonia,2007,ep,5564,2,3,5
New Caledonia,2007,ep,65,1,3,4
New Caledonia,2007,sn,014,0,1,1
New Caledonia,2007,sn,1524,1,1,2
New Caledonia,2007,sn,2534,0,1,1
New Caledonia,2007,sn,3544,0,1,1
New Caledonia,2007,sn,4554,0,0,0
New Caledonia,2007,sn,5564,1,4,5
New Caledonia,2007,sn,65,2,3,5
New Caledonia,2007,sp,014,0,0,0
New Caledonia,2007,sp,1524,0,1,1
New Caledonia,2007,sp,2534,0,1,1
New Caledonia,2007,sp,3544,1,2,3
New Caledonia,2007,sp,4554,0,1,1
New Caledonia,2007,sp,5564,0,3,3
New Caledonia,2007,sp,65,1,2,3
New Caledonia,2008,ep,014,0,0,0
New Caledonia,2008,ep,1524,0,0,0
New Caledonia,2008,ep,2534,0,0,0
New Caledonia,2008,ep,3544,0,1,1
New Caledonia,2008,ep,4554,1,0,1
New Caledonia,2008,ep,5564,1,3,4
New Caledonia,2008,ep,65,2,1,3
New Caledonia,2008,sn,014,1,0,1
New Caledonia,2008,sn,1524,0,0,0
New Caledonia,2008,sn,2534,0,1,1
New Caledonia,2008,sn,3544,1,0,1
New Caledonia,2008,sn,4554,1,4,5
New Caledonia,2008,sn,5564,0,3,3
New Caledonia,2008,sn,65,4,4,8
New Caledonia,2008,sp,014,0,0,0
New Caledonia,2008,sp,1524,0,1,1
New Caledonia,2008,sp,2534,1,1,2
New Caledonia,2008,sp,3544,0,0,0
New Caledonia,2008,sp,4554,0,2,2
New Caledonia,2008,sp,5564,0,1,1
New Caledonia,2008,sp,65,1,2,3
New Caledonia,2009,ep,014,0,2,2
New Caledonia,2009,ep,1524,0,0,0
New Caledonia,2009,ep,2534,0,0,0
New Caledonia,2009,ep,3544,1,1,2
New Caledonia,2009,ep,4554,2,1,3
New Caledonia,2009,ep,5564,2,0,2
New Caledonia,2009,ep,65,3,1,4
New Caledonia,2009,sn,014,1,3,4
New Caledonia,2009,sn,1524,1,2,3
New Caledonia,2009,sn,2534,0,0,0
New Caledonia,2009,sn,3544,2,3,5
New Caledonia,2009,sn,4554,1,0,1
New Caledonia,2009,sn,5564,3,4,7
New Caledonia,2009,sn,65,2,4,6
New Caledonia,2009,sp,014,0,0,0
New Caledonia,2009,sp,1524,1,0,1
New Caledonia,2009,sp,2534,1,0,1
New Caledonia,2009,sp,3544,3,0,3
New Caledonia,2009,sp,4554,0,1,1
New Caledonia,2009,sp,5564,2,0,2
New Caledonia,2009,sp,65,2,5,7
New Caledonia,2010,ep,014,0,1,1
New Caledonia,2010,ep,1524,0,0,0
New Caledonia,2010,ep,2534,0,0,0
New Caledonia,2010,ep,3544,1,0,1
New Caledonia,2010,ep,4554,0,2,2
New Caledonia,2010,ep,5564,1,2,3
New Caledonia,2010,ep,65,4,2,6
New Caledonia,2010,sn,014,1,0,1
New Caledonia,2010,sn,1524,0,1,1
New Caledonia,2010,sn,2534,1,1,2
New Caledonia,2010,sn,3544,0,3,3
New Caledonia,2010,sn,4554,1,0,1
New Caledonia,2010,sn,5564,0,1,1
New Caledonia,2010,sn,65,5,2,7
New Caledonia,2010,sp,014,0,0,0
New Caledonia,2010,sp,1524,1,1,2
New Caledonia,2010,sp,2534,0,2,2
New Caledonia,2010,sp,3544,1,3,4
New Caledonia,2010,sp,4554,0,1,1
New Caledonia,2010,sp,5564,1,4,5
New Caledonia,2010,sp,65,3,3,6
New Caledonia,2011,ep,014,0,0,0
New Caledonia,2011,ep,1524,0,2,2
New Caledonia,2011,ep,2534,0,2,2
New Caledonia,2011,ep,3544,1,2,3
New Caledonia,2011,ep,4554,1,2,3
New Caledonia,2011,ep,5564,0,3,3
New Caledonia,2011,ep,65,2,4,6
New Caledonia,2011,sn,014,2,5,7
New Caledonia,2011,sn,1524,1,0,1
New Caledonia,2011,sn,2534,2,0,2
New Caledonia,2011,sn,3544,1,2,3
New Caledonia,2011,sn,4554,0,1,1
New Caledonia,2011,sn,5564,0,1,1
New Caledonia,2011,sn,65,0,3,3
New Caledonia,2011,sp,014,0,0,0
New Caledonia,2011,sp,1524,0,0,0
New Caledonia,2011,sp,2534,1,0,1
New Caledonia,2011,sp,3544,1,3,4
New Caledonia,2011,sp,4554,0,1,1
New Caledonia,2011,sp,5564,1,2,3
New Caledonia,2011,sp,65,1,3,4
New Caledonia,2012,ep,4554,1,NA,NA
New Caledonia,2012,ep,5564,3,NA,NA
New Caledonia,2012,ep,65,NA,2,NA
New Caledonia,2012,sn,1524,NA,1,NA
New Caledonia,2012,sn,3544,1,1,2
New Caledonia,2012,sn,4554,NA,1,NA
New Caledonia,2012,sn,5564,NA,2,NA
New Caledonia,2012,sn,65,3,1,4
New Caledonia,2012,sp,2534,NA,2,NA
New Caledonia,2012,sp,4554,1,3,4
New Caledonia,2012,sp,5564,1,2,3
New Caledonia,2012,sp,65,1,1,2
New Zealand,1995,sp,014,1,0,1
New Zealand,1995,sp,1524,2,4,6
New Zealand,1995,sp,2534,3,3,6
New Zealand,1995,sp,3544,4,3,7
New Zealand,1995,sp,4554,2,5,7
New Zealand,1995,sp,5564,2,7,9
New Zealand,1995,sp,65,4,7,11
New Zealand,1996,sp,014,2,2,4
New Zealand,1996,sp,1524,6,4,10
New Zealand,1996,sp,2534,9,3,12
New Zealand,1996,sp,3544,3,9,12
New Zealand,1996,sp,4554,6,10,16
New Zealand,1996,sp,5564,3,3,6
New Zealand,1996,sp,65,13,12,25
New Zealand,1997,sp,014,0,0,0
New Zealand,1997,sp,1524,4,3,7
New Zealand,1997,sp,2534,6,6,12
New Zealand,1997,sp,3544,5,3,8
New Zealand,1997,sp,4554,2,4,6
New Zealand,1997,sp,5564,5,4,9
New Zealand,1997,sp,65,7,7,14
New Zealand,1998,sp,014,0,1,1
New Zealand,1998,sp,1524,11,8,19
New Zealand,1998,sp,2534,6,10,16
New Zealand,1998,sp,3544,8,8,16
New Zealand,1998,sp,4554,2,7,9
New Zealand,1998,sp,5564,4,7,11
New Zealand,1998,sp,65,5,4,9
New Zealand,1999,sp,014,1,1,2
New Zealand,1999,sp,1524,6,10,16
New Zealand,1999,sp,2534,7,8,15
New Zealand,1999,sp,3544,2,4,6
New Zealand,1999,sp,4554,3,3,6
New Zealand,1999,sp,5564,0,8,8
New Zealand,1999,sp,65,1,15,16
New Zealand,2000,sp,014,1,0,1
New Zealand,2000,sp,1524,6,6,12
New Zealand,2000,sp,2534,6,5,11
New Zealand,2000,sp,3544,5,6,11
New Zealand,2000,sp,4554,0,8,8
New Zealand,2000,sp,5564,4,10,14
New Zealand,2000,sp,65,10,7,17
New Zealand,2001,sp,014,3,1,4
New Zealand,2001,sp,1524,9,7,16
New Zealand,2001,sp,2534,14,2,16
New Zealand,2001,sp,3544,3,7,10
New Zealand,2001,sp,4554,1,4,5
New Zealand,2001,sp,5564,3,2,5
New Zealand,2001,sp,65,5,12,17
New Zealand,2002,sp,014,1,0,1
New Zealand,2002,sp,1524,15,10,25
New Zealand,2002,sp,2534,8,14,22
New Zealand,2002,sp,3544,4,5,9
New Zealand,2002,sp,4554,3,6,9
New Zealand,2002,sp,5564,5,4,9
New Zealand,2002,sp,65,3,10,13
New Zealand,2003,sp,014,7,5,12
New Zealand,2003,sp,1524,18,9,27
New Zealand,2003,sp,2534,8,10,18
New Zealand,2003,sp,3544,1,6,7
New Zealand,2003,sp,4554,10,6,16
New Zealand,2003,sp,5564,4,8,12
New Zealand,2003,sp,65,5,9,14
New Zealand,2004,sp,014,0,3,3
New Zealand,2004,sp,1524,10,10,20
New Zealand,2004,sp,2534,15,13,28
New Zealand,2004,sp,3544,4,10,14
New Zealand,2004,sp,4554,4,6,10
New Zealand,2004,sp,5564,1,5,6
New Zealand,2004,sp,65,13,16,29
New Zealand,2005,sp,014,1,4,5
New Zealand,2005,sp,1524,11,6,17
New Zealand,2005,sp,2534,9,10,19
New Zealand,2005,sp,3544,6,6,12
New Zealand,2005,sp,4554,6,6,12
New Zealand,2005,sp,5564,1,5,6
New Zealand,2005,sp,65,2,10,12
New Zealand,2006,ep,014,1,2,3
New Zealand,2006,ep,1524,6,10,16
New Zealand,2006,ep,2534,20,7,27
New Zealand,2006,ep,3544,11,6,17
New Zealand,2006,ep,4554,8,5,13
New Zealand,2006,ep,5564,7,3,10
New Zealand,2006,ep,65,13,5,18
New Zealand,2006,sn,014,7,13,20
New Zealand,2006,sn,1524,7,13,20
New Zealand,2006,sn,2534,9,6,15
New Zealand,2006,sn,3544,5,6,11
New Zealand,2006,sn,4554,5,6,11
New Zealand,2006,sn,5564,0,8,8
New Zealand,2006,sn,65,3,12,15
New Zealand,2006,sp,014,1,5,6
New Zealand,2006,sp,1524,12,14,26
New Zealand,2006,sp,2534,12,5,17
New Zealand,2006,sp,3544,12,8,20
New Zealand,2006,sp,4554,3,4,7
New Zealand,2006,sp,5564,6,3,9
New Zealand,2006,sp,65,4,7,11
New Zealand,2007,ep,014,2,0,2
New Zealand,2007,ep,1524,5,5,10
New Zealand,2007,ep,2534,10,8,18
New Zealand,2007,ep,3544,7,5,12
New Zealand,2007,ep,4554,6,3,9
New Zealand,2007,ep,5564,7,6,13
New Zealand,2007,ep,65,6,5,11
New Zealand,2007,sn,014,9,10,19
New Zealand,2007,sn,1524,9,6,15
New Zealand,2007,sn,2534,10,10,20
New Zealand,2007,sn,3544,9,5,14
New Zealand,2007,sn,4554,6,5,11
New Zealand,2007,sn,5564,2,7,9
New Zealand,2007,sn,65,10,10,20
New Zealand,2007,sp,014,1,0,1
New Zealand,2007,sp,1524,14,11,25
New Zealand,2007,sp,2534,7,1,8
New Zealand,2007,sp,3544,8,7,15
New Zealand,2007,sp,4554,6,4,10
New Zealand,2007,sp,5564,6,4,10
New Zealand,2007,sp,65,4,8,12
New Zealand,2008,ep,014,0,0,0
New Zealand,2008,ep,1524,4,4,8
New Zealand,2008,ep,2534,15,9,24
New Zealand,2008,ep,3544,9,11,20
New Zealand,2008,ep,4554,4,6,10
New Zealand,2008,ep,5564,7,6,13
New Zealand,2008,ep,65,8,9,17
New Zealand,2008,sn,014,7,8,15
New Zealand,2008,sn,1524,11,7,18
New Zealand,2008,sn,2534,8,8,16
New Zealand,2008,sn,3544,3,4,7
New Zealand,2008,sn,4554,4,6,10
New Zealand,2008,sn,5564,1,10,11
New Zealand,2008,sn,65,6,8,14
New Zealand,2008,sp,014,1,0,1
New Zealand,2008,sp,1524,8,9,17
New Zealand,2008,sp,2534,13,4,17
New Zealand,2008,sp,3544,9,9,18
New Zealand,2008,sp,4554,3,5,8
New Zealand,2008,sp,5564,3,10,13
New Zealand,2008,sp,65,9,18,27
New Zealand,2009,ep,014,2,3,5
New Zealand,2009,ep,1524,4,4,8
New Zealand,2009,ep,2534,16,7,23
New Zealand,2009,ep,3544,13,8,21
New Zealand,2009,ep,4554,7,12,19
New Zealand,2009,ep,5564,4,7,11
New Zealand,2009,ep,65,10,5,15
New Zealand,2009,sn,014,8,5,13
New Zealand,2009,sn,1524,9,3,12
New Zealand,2009,sn,2534,7,10,17
New Zealand,2009,sn,3544,9,9,18
New Zealand,2009,sn,4554,4,4,8
New Zealand,2009,sn,5564,4,5,9
New Zealand,2009,sn,65,4,9,13
New Zealand,2009,sp,014,0,1,1
New Zealand,2009,sp,1524,6,8,14
New Zealand,2009,sp,2534,10,11,21
New Zealand,2009,sp,3544,5,10,15
New Zealand,2009,sp,4554,5,5,10
New Zealand,2009,sp,5564,7,7,14
New Zealand,2009,sp,65,5,10,15
New Zealand,2010,ep,014,1,4,5
New Zealand,2010,ep,1524,8,8,16
New Zealand,2010,ep,2534,23,19,42
New Zealand,2010,ep,3544,12,10,22
New Zealand,2010,ep,4554,9,12,21
New Zealand,2010,ep,5564,6,7,13
New Zealand,2010,ep,65,8,7,15
New Zealand,2010,sn,014,3,3,6
New Zealand,2010,sn,1524,5,5,10
New Zealand,2010,sn,2534,7,3,10
New Zealand,2010,sn,3544,4,9,13
New Zealand,2010,sn,4554,3,3,6
New Zealand,2010,sn,5564,7,2,9
New Zealand,2010,sn,65,9,5,14
New Zealand,2010,sp,014,2,0,2
New Zealand,2010,sp,1524,12,6,18
New Zealand,2010,sp,2534,7,13,20
New Zealand,2010,sp,3544,6,4,10
New Zealand,2010,sp,4554,5,6,11
New Zealand,2010,sp,5564,3,5,8
New Zealand,2010,sp,65,6,11,17
New Zealand,2011,ep,014,3,2,5
New Zealand,2011,ep,1524,13,10,23
New Zealand,2011,ep,2534,13,16,29
New Zealand,2011,ep,3544,13,12,25
New Zealand,2011,ep,4554,9,3,12
New Zealand,2011,ep,5564,10,5,15
New Zealand,2011,ep,65,6,6,12
New Zealand,2011,sn,014,7,3,10
New Zealand,2011,sn,1524,5,11,16
New Zealand,2011,sn,2534,7,8,15
New Zealand,2011,sn,3544,6,5,11
New Zealand,2011,sn,4554,1,3,4
New Zealand,2011,sn,5564,7,5,12
New Zealand,2011,sn,65,5,8,13
New Zealand,2011,sp,014,4,1,5
New Zealand,2011,sp,1524,8,12,20
New Zealand,2011,sp,2534,8,5,13
New Zealand,2011,sp,3544,4,5,9
New Zealand,2011,sp,4554,5,7,12
New Zealand,2011,sp,5564,3,7,10
New Zealand,2011,sp,65,8,11,19
New Zealand,2012,ep,014,1,1,2
New Zealand,2012,ep,1524,11,7,18
New Zealand,2012,ep,2534,23,14,37
New Zealand,2012,ep,3544,9,19,28
New Zealand,2012,ep,4554,6,2,8
New Zealand,2012,ep,5564,3,5,8
New Zealand,2012,ep,65,8,3,11
New Zealand,2012,sn,014,3,5,8
New Zealand,2012,sn,1524,11,6,17
New Zealand,2012,sn,2534,10,7,17
New Zealand,2012,sn,3544,3,7,10
New Zealand,2012,sn,4554,3,7,10
New Zealand,2012,sn,5564,4,6,10
New Zealand,2012,sn,65,11,15,26
New Zealand,2012,sp,014,3,0,3
New Zealand,2012,sp,1524,4,7,11
New Zealand,2012,sp,2534,8,9,17
New Zealand,2012,sp,3544,2,2,4
New Zealand,2012,sp,4554,3,4,7
New Zealand,2012,sp,5564,1,6,7
New Zealand,2012,sp,65,5,14,19
New Zealand,2013,rel,014,4,6,10
New Zealand,2013,rel,1524,19,16,35
New Zealand,2013,rel,2534,32,40,72
New Zealand,2013,rel,3544,17,23,40
New Zealand,2013,rel,4554,17,18,35
New Zealand,2013,rel,5564,14,13,27
New Zealand,2013,rel,65,24,29,53
Nicaragua,1995,sp,014,24,23,47
Nicaragua,1995,sp,1524,176,178,354
Nicaragua,1995,sp,2534,215,172,387
Nicaragua,1995,sp,3544,98,175,273
Nicaragua,1995,sp,4554,83,126,209
Nicaragua,1995,sp,5564,64,96,160
Nicaragua,1995,sp,65,46,92,138
Nicaragua,1996,sp,014,33,27,60
Nicaragua,1996,sp,1524,200,231,431
Nicaragua,1996,sp,2534,199,200,399
Nicaragua,1996,sp,3544,137,191,328
Nicaragua,1996,sp,4554,77,120,197
Nicaragua,1996,sp,5564,63,94,157
Nicaragua,1996,sp,65,56,94,150
Nicaragua,1997,sp,014,37,18,55
Nicaragua,1997,sp,1524,212,211,423
Nicaragua,1997,sp,2534,223,210,433
Nicaragua,1997,sp,3544,117,163,280
Nicaragua,1997,sp,4554,77,115,192
Nicaragua,1997,sp,5564,61,90,151
Nicaragua,1997,sp,65,53,83,136
Nicaragua,1998,sp,014,34,24,58
Nicaragua,1998,sp,1524,202,221,423
Nicaragua,1998,sp,2534,215,193,408
Nicaragua,1998,sp,3544,114,155,269
Nicaragua,1998,sp,4554,64,106,170
Nicaragua,1998,sp,5564,61,94,155
Nicaragua,1998,sp,65,55,110,165
Nicaragua,1999,sp,014,27,26,53
Nicaragua,1999,sp,1524,194,217,411
Nicaragua,1999,sp,2534,168,212,380
Nicaragua,1999,sp,3544,108,167,275
Nicaragua,1999,sp,4554,73,125,198
Nicaragua,1999,sp,5564,42,75,117
Nicaragua,1999,sp,65,45,85,130
Nicaragua,2000,sp,014,34,18,52
Nicaragua,2000,sp,1524,188,194,382
Nicaragua,2000,sp,2534,173,174,347
Nicaragua,2000,sp,3544,98,147,245
Nicaragua,2000,sp,4554,76,108,184
Nicaragua,2000,sp,5564,46,64,110
Nicaragua,2000,sp,65,61,90,151
Nicaragua,2001,sp,014,32,24,56
Nicaragua,2001,sp,1524,188,213,401
Nicaragua,2001,sp,2534,173,203,376
Nicaragua,2001,sp,3544,92,139,231
Nicaragua,2001,sp,4554,67,93,160
Nicaragua,2001,sp,5564,52,75,127
Nicaragua,2001,sp,65,64,95,159
Nicaragua,2002,sp,014,26,22,48
Nicaragua,2002,sp,1524,149,168,317
Nicaragua,2002,sp,2534,135,180,315
Nicaragua,2002,sp,3544,91,140,231
Nicaragua,2002,sp,4554,72,101,173
Nicaragua,2002,sp,5564,45,73,118
Nicaragua,2002,sp,65,44,74,118
Nicaragua,2003,sp,014,42,14,56
Nicaragua,2003,sp,1524,174,179,353
Nicaragua,2003,sp,2534,150,210,360
Nicaragua,2003,sp,3544,91,135,226
Nicaragua,2003,sp,4554,71,103,174
Nicaragua,2003,sp,5564,54,68,122
Nicaragua,2003,sp,65,48,65,113
Nicaragua,2004,sp,014,23,24,47
Nicaragua,2004,sp,1524,159,161,320
Nicaragua,2004,sp,2534,154,179,333
Nicaragua,2004,sp,3544,90,105,195
Nicaragua,2004,sp,4554,75,104,179
Nicaragua,2004,sp,5564,44,87,131
Nicaragua,2004,sp,65,50,72,122
Nicaragua,2005,sp,014,23,17,40
Nicaragua,2005,sp,1524,135,163,298
Nicaragua,2005,sp,2534,122,159,281
Nicaragua,2005,sp,3544,103,116,219
Nicaragua,2005,sp,4554,61,106,167
Nicaragua,2005,sp,5564,54,61,115
Nicaragua,2005,sp,65,47,79,126
Nicaragua,2006,ep,014,0,0,0
Nicaragua,2006,ep,1524,0,0,0
Nicaragua,2006,ep,2534,0,0,0
Nicaragua,2006,ep,3544,0,0,0
Nicaragua,2006,ep,4554,0,0,0
Nicaragua,2006,ep,5564,0,0,0
Nicaragua,2006,ep,65,0,0,0
Nicaragua,2006,sn,014,0,0,0
Nicaragua,2006,sn,1524,0,0,0
Nicaragua,2006,sn,2534,0,0,0
Nicaragua,2006,sn,3544,0,0,0
Nicaragua,2006,sn,4554,0,0,0
Nicaragua,2006,sn,5564,0,0,0
Nicaragua,2006,sn,65,0,0,0
Nicaragua,2006,sp,014,25,15,40
Nicaragua,2006,sp,1524,168,162,330
Nicaragua,2006,sp,2534,144,151,295
Nicaragua,2006,sp,3544,90,129,219
Nicaragua,2006,sp,4554,65,98,163
Nicaragua,2006,sp,5564,38,90,128
Nicaragua,2006,sp,65,38,72,110
Nicaragua,2007,ep,014,0,0,0
Nicaragua,2007,ep,1524,20,30,50
Nicaragua,2007,ep,2534,52,40,92
Nicaragua,2007,ep,3544,20,30,50
Nicaragua,2007,ep,4554,5,10,15
Nicaragua,2007,ep,5564,10,10,20
Nicaragua,2007,ep,65,5,5,10
Nicaragua,2007,sn,014,0,0,0
Nicaragua,2007,sn,1524,0,0,0
Nicaragua,2007,sn,2534,0,0,0
Nicaragua,2007,sn,3544,0,0,0
Nicaragua,2007,sn,4554,0,0,0
Nicaragua,2007,sn,5564,0,0,0
Nicaragua,2007,sn,65,0,0,0
Nicaragua,2007,sp,014,27,16,43
Nicaragua,2007,sp,1524,158,172,330
Nicaragua,2007,sp,2534,168,194,362
Nicaragua,2007,sp,3544,100,144,244
Nicaragua,2007,sp,4554,76,130,206
Nicaragua,2007,sp,5564,45,77,122
Nicaragua,2007,sp,65,55,91,146
Nicaragua,2008,ep,014,0,0,0
Nicaragua,2008,ep,1524,10,30,40
Nicaragua,2008,ep,2534,10,20,30
Nicaragua,2008,ep,3544,10,10,20
Nicaragua,2008,ep,4554,10,20,30
Nicaragua,2008,ep,5564,10,10,20
Nicaragua,2008,ep,65,15,20,35
Nicaragua,2008,sn,014,0,0,0
Nicaragua,2008,sn,1524,0,0,0
Nicaragua,2008,sn,2534,0,0,0
Nicaragua,2008,sn,3544,0,0,0
Nicaragua,2008,sn,4554,0,0,0
Nicaragua,2008,sn,5564,0,0,0
Nicaragua,2008,sn,65,0,0,0
Nicaragua,2008,sp,014,38,20,58
Nicaragua,2008,sp,1524,165,174,339
Nicaragua,2008,sp,2534,164,190,354
Nicaragua,2008,sp,3544,93,130,223
Nicaragua,2008,sp,4554,54,108,162
Nicaragua,2008,sp,5564,54,90,144
Nicaragua,2008,sp,65,55,67,122
Nicaragua,2009,ep,014,35,33,68
Nicaragua,2009,ep,1524,122,166,288
Nicaragua,2009,ep,2534,139,168,307
Nicaragua,2009,ep,3544,80,121,201
Nicaragua,2009,ep,4554,60,98,158
